id,text,chars,width,height,area,char_size,pos_x,pos_y,aspect,layout,label
mach-003-000,344,3,0.020221,0.008086,0.000164,5.5e-05,0.079963,0.06469,2.500612, h,body
mach-003-001,Jigmee Wangchuk Machangpa et al. / Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,79,0.514706,0.012129,0.006243,7.9e-05,0.544118,0.066712,42.434642, h,body
mach-003-002,through the ultrasonic sensor.The methodology for the proposed system are discussed as follows:,95,0.494485,0.030997,0.015328,0.000161,0.317096,0.113881,15.952527, h,body
mach-003-003,Ã¢â‚¬Â¢ Block Diagram: Describes the various hardware components.Ã¢â‚¬Â¢ Wheelchair Automation Design: Describes the mechanical design of the proposed wheelchair.Ã¢â‚¬Â¢ Wheelchair Circuit Design: Describes the electric design of the proposed wheelchair.Ã¢â‚¬Â¢ Controller Interface Design: Describes the interface between the controller and the devices.,330,0.704044,0.06469,0.045545,0.000138,0.451287,0.177898,10.88335, h,header
mach-003-004,3.1. Block Diagram,18,0.147059,0.016173,0.002378,0.000132,0.143382,0.233154,9.093141, h,body
mach-003-005,The block diagram of the system is shown in Fig. 1.,51,0.378676,0.016173,0.006124,0.00012,0.28125,0.265499,23.414839, h,body
mach-003-006,SENSOR,6,0.049632,0.006739,0.000334,5.6e-05,0.295037,0.321429,7.365449, h,body
mach-003-007,RASPBERRY PI,12,0.088235,0.008086,0.000713,5.9e-05,0.472426,0.322102,10.911756, h,body
mach-003-008,RASPBERRY PI,12,0.088235,0.008086,0.000713,5.9e-05,0.678309,0.318059,10.911748, h,body
mach-003-009,RELAY 5V,8,0.056985,0.008086,0.000461,5.8e-05,0.67739,0.326146,7.047174, h,body
mach-003-010,BATTERY,7,0.053309,0.009434,0.000503,7.2e-05,0.473346,0.386119,5.65074, h,body
mach-003-011,HIGH POWERRELAY 12V,19,0.079044,0.016173,0.001278,6.7e-05,0.67739,0.386792,4.887562, h,body
mach-003-012,DC MOTOR,8,0.064338,0.006739,0.000434,5.4e-05,0.679228,0.457547,9.547811, h,body
mach-003-013,Fig. 1. Block Diagram,21,0.128676,0.012129,0.001561,7.4e-05,0.498162,0.506065,10.608669, h,body
mach-003-014,3.1.1. MPU-6050 Triple Axis Accelerometer and Gyroscope,55,0.446691,0.01752,0.007826,0.000142,0.293199,0.562668,25.495707, h,body
mach-003-015,"The tiny MPU-6050 Triple Axis Accelerometer and Gyroscope [14] as shown in Fig. 2(a). was used to sensethe head motion. The MPU-6050 has sensing range:= 2g, 4g, 8g, 169, + 250/sec, + 500Ã‚Â° /sec, + 1000Ã‚Â° /sec, 2000Ã‚Â°/sec,voltage - supply:2.3 V 3.4 V and interface: 1C . The Digital Motion ProcessorTM (DMPTM)of MPU 6050 is",319,0.856618,0.04717,0.040406,0.000127,0.498162,0.596361,18.160299, h,header
mach-003-016,AD,2,0.023897,0.013477,0.000322,0.000161,0.33364,0.707547,1.77316, h,body
mach-003-017,ALSYNC,6,0.071691,0.043127,0.003092,0.000515,0.340993,0.722372,1.66234, h,header
mach-003-018,VODGNDINT,9,0.047794,0.039084,0.001868,0.000208,0.382353,0.710916,1.22287, h,header
mach-003-019,7,4,0.034926,0.010782,0.000377,9.4e-05,0.63511,0.708895,3.239411, h,body
mach-003-020,Y1,2,0.007353,0.004043,3e-05,1.5e-05,0.628676,0.723046,1.818642, h,caption
mach-003-021,SCLSDA,6,0.036765,0.026954,0.000991,0.000165,0.336397,0.742588,1.363972, h,body
mach-003-022,HC-SR04,7,0.042279,0.008086,0.000342,4.9e-05,0.627757,0.739892,5.228593, h,body
mach-003-023,UIO,3,0.027574,0.013477,0.000372,0.000124,0.324449,0.75876,2.045957, h,body
mach-003-024,CLK!Y ASCL2.,12,0.079044,0.051213,0.004048,0.000337,0.287684,0.77089,1.543439, h,header
mach-003-025,ASDA,4,0.029412,0.016173,0.000476,0.000119,0.284926,0.78841,1.818622, h,body
mach-003-026,J1,2,0.005515,0.005391,3e-05,1.5e-05,0.671875,0.773585,1.022987, h,caption
mach-003-027,Fig. 2. (a) MPU 6050 Sensor[14],31,0.191176,0.010782,0.002061,6.6e-05,0.349265,0.858491,17.731571, h,body
mach-003-028,Fig.2.(b) Ultrasonic Sensor HC-SR04[15],39,0.242647,0.012129,0.002943,7.5e-05,0.621324,0.859164,20.004868, h,body
mach-003-029,"capable of processing complex 9-axis MotionFusion algorithms which removes the cross-axis alignment problems.The MPU 6050 has 6 Degree of freedom which means that it gives six values as output, 3 for accelerometer and 3 forthe gyroscope, that helps to accurately calculate head motions. The gyroscope and accelerometer data is used to sense",340,0.856618,0.048518,0.041561,0.000122,0.498162,0.908356,17.655842, h,header
mach-004-000,Jigmee Wangchuk Machangpa et al. / Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,79,0.514706,0.012129,0.006243,7.9e-05,0.544118,0.066712,42.434642, h,body
mach-004-001,345,3,0.018382,0.008086,0.000149,5e-05,0.915441,0.066038,2.273291, h,body
mach-004-002,"the head motion. The X-axis for front and back movement, Y axis for the front left and front right movement and Zaxis for back left and back right movement are calibrated for wheelchair locomotion.",197,0.854779,0.02965,0.025344,0.000129,0.499081,0.113208,28.829384, h,body
mach-004-003,3.1.2. Ultrasonic Sensor HC-SR04,32,0.255515,0.012129,0.003099,9.7e-05,0.199449,0.15027,21.065752, h,body
mach-004-004,"Ultrasonic ranging module HC - SR04 [15] as shown in Fig. 2(b). provides 3cm - 390cm non-contact measurementfunction, the ranging accuracy can reach to 3mm. The modules include ultrasonic transmitters, receiver and controlcircuit. Two ultrasonic sensors are attached to the wheelchair, One sensor is kept near the toe rest and the others keptdiagonally at the handle of the wheelchair. Ultrasonic sensors are used for sensing the obstacle and avoidance duringnavigation.",470,0.854779,0.078167,0.066816,0.000142,0.499081,0.200809,10.935282, h,header
mach-004-005,3.1.3. JQC-3FF Relay and Diode 1N4008 (3A /400V),48,0.393382,0.014825,0.005832,0.000121,0.268382,0.264825,26.535424, h,body
mach-004-006,"JQC-3FF Relay as shown in Fig. 3(a). is an extremely low cost, SPST-NO & SPDT configuration relay and Diode1N4008 is a low reverse leakage and high-temperature soldering guaranteed diode.The 5V Pi relay would capture thesignal from MPU 6050 and would trigger the 12V JQC-3FF for motor rotation. The Diode 1N4008 were used forforward and reverse bias for clockwise and anticlockwise rotation of the motor.",404,0.854779,0.063342,0.054144,0.000134,0.499081,0.305256,13.494598, h,header
mach-004-007,3.1.4. Battery,14,0.102941,0.016172,0.001665,0.000119,0.123162,0.361186,6.365199, h,body
mach-004-008,Two Exide Powersafe SMF 12V battery capacity 26Ah are used to drive the motor and IT-PB11K 11000mAHpower bank was used for Raspberry Pi.,136,0.854779,0.02965,0.025344,0.000186,0.499081,0.386792,28.829355, h,body
mach-004-009,3.1.5. Raspberry Pi 5V 6 Channel Relay,38,0.297794,0.014825,0.004415,0.000116,0.220588,0.425202,20.087564, h,body
mach-004-010,"It is a 5V 6-channel relay interface board as shown in Fig. 3(a)., and each channel needs a 15-20mA driver current.It is equipped with high-current relays that work under AC250V 10A or DC30V 10A. It has a standard interface thatcan be controlled by Raspberry Pi. It is used for the motor controller. With this relay board, any logic-level signal fromPi (3V up to 5V) can be used to activate a relay. The sensor would activate the relay for wheelchair automation.",462,0.854779,0.061995,0.052992,0.000115,0.499081,0.466307,13.787961, h,header
mach-004-011,Fig. 3. (a) Pi 5V 6 channel Relay Board[16],43,0.255515,0.013477,0.003444,8e-05,0.363051,0.733154,18.959174, h,body
mach-004-012,Fig.3.(b) TATA 407 Wiper Motor[17],34,0.216912,0.010782,0.002339,6.9e-05,0.652573,0.733154,20.11859, h,body
mach-004-013,3.1.6. DC Stepper Motor,23,0.185662,0.013477,0.002502,0.000109,0.164522,0.777628,13.776102, h,body
mach-004-014,"Two DC motors (TATA 407 Wiper Motor) as shown in Fig. 3(b).,are used to drive the robotic wheelchair.Each DCStepper motor has a gearbox consisting of two spur gear. The motor has power 89.01 W, uses a 24V battery, maximumload capacity 140kg, noise less than 60dB and a maximum angular speed of 50 RPM.",301,0.854779,0.048517,0.041472,0.000138,0.499081,0.811321,17.617961, h,header
mach-004-015,3.1.7. Raspberry Pi,19,0.145221,0.014825,0.002153,0.000113,0.144301,0.857817,9.795787, h,body
mach-004-016,"The Raspberry Pi is an open hardware computer available in the market at low cost. It is a device that enablespeople to explore computing and human-machine interaction. Using the general-purpose input/output GPIO pins andthe SDA (data line) and SCL (clock line), the MPU6050 is connected to the Raspberry Pi. The data sent by gyroscopeis processed in Pi. Pi then sends the signal to relay for wheelchair locomotion.",415,0.854779,0.063342,0.054144,0.00013,0.499081,0.899596,13.494598, h,header
mach-005-000,346,3,0.020221,0.009434,0.000191,6.4e-05,0.079963,0.065364,2.143383, h,body
mach-005-001,Jigmee Wangchuk Machangpa et al. / Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,79,0.514706,0.012129,0.006243,7.9e-05,0.544118,0.066712,42.434642, h,body
mach-005-002,3.2. Wheelchair Automated Design,32,0.264706,0.014825,0.003924,0.000123,0.202206,0.104447,17.855616, h,body
mach-005-003,"The wheelchair Automated design describes the mechanical and electrical design of the proposed wheelchair.The manual wheelchair with overall length -1000-1100mm, width 650-720mm, height 910-950mm, sensitive castorwheels178 mm dia with height adjustable footrest.The gears were designed using the Alto Flywheel and Bendix.TheAlto Flywheel was fixed with the inner rim of the wheelchair. The Bendix was fixed to the shaft of the DC steppermotor as shown in Fig. 4.(a). The manual wheelchair was designed into an electric wheelchair with a gear ratio of 1:6(spur gear)as shown in Fig. 4(b).",587,0.856618,0.09434,0.080813,0.000138,0.498162,0.177898,9.080147, h,header
mach-005-004,Fig. 4. (a) Bendix on Motor Shaft,33,0.194853,0.012129,0.002363,7.2e-05,0.288603,0.492588,16.064543, h,body
mach-005-005,Fig.4.(b) Spur Gear for Wheelchair,34,0.205882,0.013477,0.002775,8.2e-05,0.702206,0.493261,15.276458, h,body
mach-005-006,The wheels are controlled via stepper motor using a 24V battery.The maximum speed of wheelchair is approximately3.6 kmph.The data obtained using both accelerometer and gyroscope sensor are processed using novel algorithm inRaspberry Pi and the user's command would enable the JQC-3FF relay to trigger the DC stepper motor for wheelchairlocomotion.,347,0.856618,0.059299,0.050797,0.000146,0.498162,0.54717,14.445687, h,header
mach-005-007,3.3. Wheelchair Circuit Design,30,0.231618,0.014825,0.003434,0.000114,0.185662,0.604447,15.62365, h,body
mach-005-008,The electric wheelchair automation from manual wheelchair was designed as shown in Fig. 5.,90,0.685662,0.014825,0.010165,0.000113,0.434743,0.636792,46.250994, h,body
mach-005-009,oo,2,0.014706,0.005391,7.9e-05,4e-05,0.237132,0.690027,2.72794, h,caption
mach-005-010,Oo,2,0.014706,0.004043,5.9e-05,3e-05,0.237132,0.708221,3.637281, h,caption
mach-005-011,D2,2,0.009191,0.005391,5e-05,2.5e-05,0.477022,0.706199,1.704945, h,caption
mach-005-012,D4,2,0.009191,0.005391,5e-05,2.5e-05,0.651654,0.706199,1.70494, h,caption
mach-005-013,D3NADIODE,9,0.018382,0.016173,0.000297,3.3e-05,0.580882,0.71159,1.136638, h,body
mach-005-014,DIODE,5,0.016544,0.004043,6.7e-05,1.3e-05,0.377757,0.717655,4.091939, h,caption
mach-005-015,DIODE,5,0.016544,0.004043,6.7e-05,1.3e-05,0.47886,0.717655,4.091934, h,caption
mach-005-016,DIODE,5,0.016544,0.004043,6.7e-05,1.3e-05,0.655331,0.717655,4.091937, h,caption
mach-005-017,oo,2,0.016544,0.005391,8.9e-05,4.5e-05,0.236213,0.726415,3.068909, h,caption
mach-005-018,RL112V,6,0.012868,0.009434,0.000121,2e-05,0.431066,0.727089,1.363981, h,body
mach-005-019,RL212V,6,0.012868,0.009434,0.000121,2e-05,0.532169,0.727089,1.36398, h,body
mach-005-020,RL312V,6,0.014706,0.008086,0.000119,2e-05,0.634191,0.727763,1.818633, h,body
mach-005-021,Ã Â©Â©Ã Â¥Â¥,2,0.014706,0.01752,0.000258,0.000129,0.659926,0.73248,0.839366, v,body
mach-005-022,RL412V,6,0.014706,0.009434,0.000139,2.3e-05,0.702206,0.727089,1.558835, h,body
mach-005-023,..,2,0.016544,0.005391,8.9e-05,4.5e-05,0.236213,0.745283,3.068926, h,caption
mach-005-024,D6,2,0.009191,0.005391,5e-05,2.5e-05,0.477022,0.742588,1.704977, h,caption
mach-005-025,D7,2,0.009191,0.004043,3.7e-05,1.9e-05,0.578125,0.743261,2.273305, h,caption
mach-005-026,D8,2,0.009191,0.004043,3.7e-05,1.9e-05,0.64614,0.743261,2.273305, h,caption
mach-005-027,D5Ã¤Â»Â¥DIODE,8,0.020221,0.01752,0.000354,4.4e-05,0.377757,0.748652,1.154131, h,body
mach-005-028,DIODE,5,0.016544,0.005391,8.9e-05,1.8e-05,0.47886,0.754717,3.068922, h,caption
mach-005-029,DIODE,5,0.014706,0.002695,4e-05,8e-06,0.580882,0.754717,5.455925, h,caption
mach-005-030,DIODE,5,0.016544,0.002695,4.5e-05,9e-06,0.647978,0.754717,6.137902, h,caption
mach-005-031,B112V,5,0.009191,0.009434,8.7e-05,1.7e-05,0.307904,0.764825,0.974263, v,body
mach-005-032,D9,2,0.009191,0.002695,2.5e-05,1.2e-05,0.394301,0.816712,3.409939, h,caption
mach-005-033,D11,3,0.014706,0.006739,9.9e-05,3.3e-05,0.498162,0.817385,2.182357, h,body
mach-005-034,D13,3,0.014706,0.005391,7.9e-05,2.6e-05,0.601103,0.818059,2.727962, h,caption
mach-005-035,D15,3,0.014706,0.005391,7.9e-05,2.6e-05,0.669118,0.818059,2.727962, h,caption
mach-005-036,B212V,5,0.009191,0.008086,7.4e-05,1.5e-05,0.307904,0.820755,1.136643, h,body
mach-005-037,KADIODE,7,0.020221,0.013477,0.000273,3.9e-05,0.499081,0.826146,1.500366, h,body
mach-005-038,DIODE,5,0.016544,0.004043,6.7e-05,1.3e-05,0.397978,0.829515,4.091884, h,caption
mach-005-039,DIODE,5,0.018382,0.004043,7.4e-05,1.5e-05,0.601103,0.829515,4.546529, h,caption
mach-005-040,RL512v,6,0.012868,0.009434,0.000121,2e-05,0.451287,0.838949,1.363963, h,body
mach-005-041,RL612v,6,0.014706,0.009434,0.000139,2.3e-05,0.553309,0.838949,1.558819, h,body
mach-005-042,IODERL712v,10,0.029412,0.016173,0.000476,4.8e-05,0.661765,0.83558,1.818622, h,body
mach-005-043,RLS12V,6,0.014706,0.009434,0.000139,2.3e-05,0.722426,0.838949,1.558819, h,body
mach-005-044,Ã Â©Â©Ã Â¥Â¥Ã Â¥Â¥,3,0.020221,0.01752,0.000354,0.000118,0.51011,0.84434,1.154131, h,body
mach-005-045,311,3,0.016544,0.01752,0.00029,9.7e-05,0.681066,0.84434,0.944287, v,body
mach-005-046,D16,3,0.014706,0.005391,7.9e-05,2.6e-05,0.669118,0.854447,2.727947, h,caption
mach-005-047,D10NADIODE,10,0.018382,0.01752,0.000322,3.2e-05,0.397059,0.860512,1.049209, h,body
mach-005-048,D12NDIODE,9,0.018382,0.01752,0.000322,3.6e-05,0.498162,0.860512,1.049211, h,body
mach-005-049,D14KADIODE,10,0.018382,0.016172,0.000297,3e-05,0.601103,0.859838,1.136642, h,body
mach-005-050,DIODE,5,0.014706,0.004043,5.9e-05,1.2e-05,0.669118,0.867251,3.637256, h,caption
mach-005-051,Fig. 5. Wheelchair Circuit Diagram,34,0.205882,0.013477,0.002775,8.2e-05,0.498162,0.921833,15.276459, h,body
mach-006-000,Jigmee Wangchuk Machangpa et al. / Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,79,0.514706,0.012129,0.006243,7.9e-05,0.544118,0.066712,42.434642, h,body
mach-006-001,347,3,0.018382,0.009434,0.000173,5.8e-05,0.915441,0.065364,1.948535, h,body
mach-006-002,"The front, back, left and right motion of the head is considered as the signal that triggers the relay which enableslocomotion of wheelchair.",141,0.854779,0.028302,0.024192,0.000172,0.499081,0.112534,30.202203, h,body
mach-006-003,3.4. Controller Interface Design,32,0.238971,0.01752,0.004187,0.000131,0.191176,0.177224,13.639718, h,body
mach-006-004,"The 12C(Inter Integrated Circuit) protocol is a synchronous serial protocol that communicates data between twodevices and to interface MPU6050 using Raspberry Pi, the 12C should be turned on. Using the SDA (data line) andSCL (clock line), the MPU 6050 sensor is connected to the Raspberry Pi as shown in Fig.6(a) and using the generalpurpose input/output GPIO pins the relay is connected to the Raspberry Pi as shown in Fig.6(b)",428,0.854779,0.06469,0.055296,0.000129,0.499081,0.233154,13.213469, h,header
mach-006-005,"Fig. 6. (a) Raspberry Pi,Relay and MPU 6050 Interface",53,0.321691,0.014825,0.004769,9e-05,0.278493,0.557278,21.699529, h,body
mach-006-006,Fig.6.(b) Wheelchair Interface Design,37,0.220588,0.012129,0.002676,7.2e-05,0.764706,0.557278,18.186302, h,body
mach-006-007,4. SYSTEM DESCRIPTION,21,0.227941,0.013477,0.003072,0.000146,0.185662,0.641509,16.91327, h,body
mach-006-008,"The ultrasonic sensors detect the obstacles during navigation, the data are computed and safety measures areconsidered. The inclination angle almost which the patient can locomote in the wheelchair is 20Ã‚Â°The system description can be classified into as follows:",261,0.856618,0.04717,0.040407,0.000155,0.498162,0.692049,18.16028, h,header
mach-006-009,Ã¢â‚¬Â¢ Head Orientation-It would determine the the orientation of the head.Ã¢â‚¬Â¢ Motion Detection-It would detect and compute the signal data from head orientation.Ã¢â‚¬Â¢ Wheelchair Locomotion-It would convert motion detection data into actual locomotion.,241,0.658088,0.045822,0.030155,0.000125,0.428309,0.761456,14.361812, h,header
mach-006-010,4.1. Head Orientation,21,0.163603,0.012129,0.001984,9.4e-05,0.153493,0.810647,13.488176, h,body
mach-006-011,"The head orientation can be categorized into three angles as Pitch angle, the X-axis, Roll angle, the Y-axis and theYaw angle, the Z-axis. The orientation of the head is shown in Fig. 7[3].The algorithm finds the orientation of the head using the x,y and z-axis values and determines the control signal forrobotic wheelchair locomotion.The pitch angle would give the forward and backward control signals, roll angle wouldgive the forward left and forward right control signals and yaw angle would give the back left and back right controlsignals for wheelchair locomotion.",572,0.854779,0.09434,0.08064,0.000141,0.499081,0.882749,9.060664, h,header
mach-007-000,348,3,0.020221,0.008086,0.000164,5.5e-05,0.079963,0.06469,2.500612, h,body
mach-007-001,Jigmee Wangchuk Machangpa et al. /Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,78,0.514706,0.012129,0.006243,8e-05,0.544118,0.066712,42.434642, h,body
mach-007-002,Yaw,3,0.029412,0.010782,0.000317,0.000106,0.365809,0.125337,2.727938, h,body
mach-007-003,..,2,0.077206,0.057951,0.004474,0.002237,0.625,0.123315,1.332251, h,header
mach-007-004,Pitch,5,0.023897,0.008086,0.000193,3.9e-05,0.642463,0.152291,2.955269, h,body
mach-007-005,Pitch,5,0.033088,0.013477,0.000446,8.9e-05,0.487132,0.200809,2.455151, h,body
mach-007-006,Roll,4,0.025735,0.012129,0.000312,7.8e-05,0.310662,0.206873,2.121734, h,body
mach-007-007,A,1,0.068015,0.028302,0.001925,0.001925,0.304228,0.227089,2.403187, h,body
mach-007-008,A,1,0.069853,0.025606,0.001789,0.001789,0.485294,0.221698,2.727941, h,body
mach-007-009,Roll,4,0.016544,0.006739,0.000111,2.8e-05,0.642463,0.237871,2.455152, h,body
mach-007-010,Yaw,3,0.018382,0.008086,0.000149,5e-05,0.643382,0.322102,2.273281, h,body
mach-007-011,Fig. 7. Head Orientation [3] ;,30,0.169118,0.012129,0.002051,6.8e-05,0.498162,0.360512,13.942822, h,body
mach-007-012,4.2. Motion Detection,21,0.165441,0.012129,0.002007,9.6e-05,0.152574,0.425202,13.639729, h,body
mach-007-013,The major interaction is the head motion detection and wheelchair locomotion.The head motion detection is thesteering for the wheelchair. The head motions for navigation are detected by the MPU-6050 sensor and the followingdata would be sent to Raspberry Pi.,258,0.854779,0.04717,0.04032,0.000156,0.499081,0.47372,18.12132, h,header
mach-007-014,Ã¢â‚¬Â¢ Gx = Gyro X-axis data in degree/secondsÃ¢â‚¬Â¢ Gy = Gyro Y-axis data in degree/secondsÃ¢â‚¬Â¢ Gz = Gyro Z-axis data in degree/secondsÃ¢â‚¬Â¢ Ax,127,0.321691,0.060647,0.01951,0.000154,0.258272,0.545148,5.30433, h,header
mach-007-015,Accelerometer X-axis data in gÃ¢â‚¬Â¢ Ay = Accelerometer Y-axis data inÃ¢â‚¬Â¢ Az Accelerometer Z-axis data in g,100,0.288603,0.045822,0.013224,0.000132,0.241728,0.586253,6.298339, h,header
mach-007-016,=,1,0.009191,0.004043,3.7e-05,3.7e-05,0.147978,0.570755,2.273298, h,caption
mach-007-017,=,1,0.009191,0.004043,3.7e-05,3.7e-05,0.14614,0.601752,2.273258, h,caption
mach-007-018,Example:Output window will show all values mentioned as shown in Fig 8.,71,0.551471,0.016172,0.008919,0.000126,0.345588,0.634771,34.099362, h,body
mach-007-019,Gx=-0.214 Ã‚Â°/s,13,0.086397,0.006739,0.000582,4.5e-05,0.232537,0.697439,12.821332, h,body
mach-007-020,Gy=-0.053 Ã‚Â°/s,13,0.086397,0.009434,0.000815,6.3e-05,0.335478,0.697439,9.158148, h,body
mach-007-021,Gz=0.000 Ã‚Âº/s,12,0.080882,0.006739,0.000545,4.5e-05,0.443015,0.697439,12.002952, h,body
mach-007-022,Ax=-0.061 g,11,0.075368,0.009434,0.000711,6.5e-05,0.548713,0.697439,7.989024, h,body
mach-007-023,Ay=-0.027 g,11,0.075368,0.008086,0.000609,5.5e-05,0.659007,0.698113,9.320529, h,body
mach-007-024,Az=0.965 g,10,0.068015,0.009434,0.000642,6.4e-05,0.765625,0.697439,7.209616, h,body
mach-007-025,Gx=-0.305 /s,12,0.086397,0.009434,0.000815,6.8e-05,0.232537,0.716307,9.158052, h,body
mach-007-026,Gy=0.084 Ã‚Â°/s,12,0.080882,0.009434,0.000763,6.4e-05,0.332721,0.716307,8.573494, h,body
mach-007-027,GZ=-0.107 Ã‚Â°/s,13,0.086397,0.009434,0.000815,6.3e-05,0.445772,0.716307,9.158051, h,body
mach-007-028,Ax=-0.048 g,11,0.075368,0.009434,0.000711,6.5e-05,0.548713,0.716307,7.988939, h,body
mach-007-029,Ay=-0.024 g,11,0.075368,0.008086,0.000609,5.5e-05,0.659007,0.716981,9.320414, h,body
mach-007-030,Az=0.939 g,10,0.068015,0.009434,0.000642,6.4e-05,0.765625,0.716307,7.20954, h,body
mach-007-031,Gx=-0.290 Ã‚Â°/s,13,0.086397,0.009434,0.000815,6.3e-05,0.232537,0.735175,9.158052, h,body
mach-007-032,Gy=0.092 Ã‚Â°75,12,0.080882,0.010782,0.000872,7.3e-05,0.332721,0.735849,7.501817, h,body
mach-007-033,GZ=-0.069 Ã‚Â°/s,13,0.086397,0.008086,0.000699,5.4e-05,0.445772,0.735849,10.684374, h,body
mach-007-034,Ax=-0.061 g,11,0.075368,0.010782,0.000813,7.4e-05,0.548713,0.735849,6.990331, h,body
mach-007-035,Ay=-0.041 g,11,0.075368,0.009434,0.000711,6.5e-05,0.659007,0.735175,7.98894, h,body
mach-007-036,Az=0.938 g,10,0.068015,0.008086,0.00055,5.5e-05,0.765625,0.735849,8.411115, h,body
mach-007-037,Gx=-0.298 Ã‚Â°/s,13,0.090074,0.008086,0.000728,5.6e-05,0.230699,0.754717,11.139072, h,body
mach-007-038,Gy=0.107Ã‚Â°/s,11,0.080882,0.009434,0.000763,6.9e-05,0.332721,0.754043,8.573557, h,body
mach-007-039,GZ=-0.053Ã‚Â°/s,12,0.086397,0.006739,0.000582,4.9e-05,0.445772,0.754043,12.821274, h,body
mach-007-040,Ax=-0.070 g,11,0.075368,0.010782,0.000813,7.4e-05,0.548713,0.754717,6.990376, h,body
mach-007-041,Ay=-0.031 g,11,0.075368,0.009434,0.000711,6.5e-05,0.659007,0.755391,7.988965, h,body
mach-007-042,Az=0.947 g,10,0.068015,0.009434,0.000642,6.4e-05,0.765625,0.754043,7.209593, h,body
mach-007-043,Fig. 8. Eg. Readings from MPU 6050 Sensor ;,43,0.270221,0.012129,0.003278,7.6e-05,0.497243,0.787736,22.278225, h,body
mach-007-044,"As an accelerometer measures all forces that are acting on the object and even a small force working on the objectwill produce unclean data. The gyroscope measurement has the tendency to drift on the long term and only reliableat short term. Thus noisy data would trigger undesirable output, therefore a clean data is very important for speciallyquadriplegic patient's. The novel algorithm would use the short term data of gyroscope, which is reliable and longterm data of accelerometer as it does not drift.",508,0.854779,0.076819,0.065664,0.000129,0.499081,0.872641,11.12713, h,header
mach-008-000,Jigmee Wangchuk Machangpa et al. / Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,79,0.514706,0.012129,0.006243,7.9e-05,0.544118,0.066712,42.434642, h,body
mach-008-001,349,3,0.018382,0.009434,0.000173,5.8e-05,0.915441,0.065364,1.948535, h,body
mach-008-002,4.3. Wheelchair Locomotion,26,0.211397,0.012129,0.002564,9.9e-05,0.17739,0.104447,17.428513, h,body
mach-008-003,"The novel algorithm would filter both the gyroscope and accelerometer readings and the data would be provided forsignal processing. The threshold for wheelchair navigation is based on gyroscope values in terms of degrees/secondsand accelerometer in g, which yields better navigation output.The displacement from initial head position to the current position is calculated and the algorithm would then recognize the user signal as shown in the logic table [Table 1].",465,0.854779,0.078167,0.066816,0.000144,0.499081,0.169811,10.935282, h,header
mach-008-004,Table 1. Logic Table for Head Orientation and Wheelchair Locomotion,67,0.415441,0.012129,0.005039,7.5e-05,0.279412,0.241914,34.250816, h,body
mach-008-005,Angles,6,0.040441,0.010782,0.000436,7.3e-05,0.091912,0.265499,3.750916, h,body
mach-008-006,Front Movement (t),18,0.115809,0.012129,0.001405,7.8e-05,0.274816,0.264825,9.547778, h,body
mach-008-007,Back Movement (t),17,0.112132,0.009434,0.001058,6.2e-05,0.475184,0.264825,11.886043, h,body
mach-008-008,Right Movement (t),18,0.113971,0.012129,0.001382,7.7e-05,0.674632,0.264825,9.396223, h,body
mach-008-009,Left Movement (t),17,0.106618,0.009434,0.001006,5.9e-05,0.873162,0.264825,11.301486, h,body
mach-008-010,PITCH(+)PITCH(-)ROLL(+)ROLL(-)YAW(+)YAW(-),42,0.060662,0.078167,0.004742,0.000113,0.100184,0.322102,0.776052, v,header
mach-008-011,TFTTF,5,0.007353,0.061995,0.000456,9.1e-05,0.220588,0.314016,0.118606, v,header
mach-008-012,FTFFTT,6,0.007353,0.075472,0.000555,9.2e-05,0.420956,0.320755,0.097426, v,header
mach-008-013,FFTFTF,6,0.009191,0.075472,0.000694,0.000116,0.620404,0.320755,0.121783, v,header
mach-008-014,FFFTFT,6,0.009191,0.075472,0.000694,0.000116,0.82261,0.320755,0.121783, v,header
mach-008-015,F,1,0.007353,0.006739,5e-05,5e-05,0.220588,0.353774,1.091177, h,body
mach-008-016,"The variation in the head orientation angles would determine the optimal threshold, at which the wheelchair shouldlocomote.The Fig. 9. shows the flowchart of the system locomotion.",180,0.854779,0.02965,0.025344,0.000141,0.499081,0.412399,28.829404, h,body
mach-008-017,Start,5,0.023897,0.008086,0.000193,3.9e-05,0.660846,0.477089,2.955262, h,body
mach-008-018,Read Head Position,18,0.099265,0.014825,0.001472,8.2e-05,0.661765,0.52628,6.695851, h,body
mach-008-019,initial position - current position,35,0.174632,0.009434,0.001647,4.7e-05,0.460478,0.577493,18.510993, h,body
mach-008-020,1,4,0.023897,0.008086,0.000193,4.8e-05,0.340993,0.595687,2.955283, h,body
mach-008-021,0,5,0.03125,0.013477,0.000421,8.4e-05,0.449449,0.598383,2.318748, h,body
mach-008-022,Brake,5,0.03125,0.008086,0.000253,5.1e-05,0.267463,0.626685,3.864575, h,body
mach-008-023,current position - pitch forward,32,0.178309,0.013477,0.002403,7.5e-05,0.465993,0.628032,13.230503, h,body
